timestamp,count,uniques
2025-04-17T00:00:00Z,22,22
2025-04-18T00:00:00Z,6,6
2025-04-26T00:00:00Z,10,10
2025-04-27T00:00:00Z,28,27
2025-04-28T00:00:00Z,14,14
