timestamp,count,uniques
2025-03-27T00:00:00Z,7,1
2025-03-29T00:00:00Z,4,1
2025-03-31T00:00:00Z,3,1
2025-04-03T00:00:00Z,43,14
2025-04-04T00:00:00Z,3,3
2025-04-09T00:00:00Z,2,2
