timestamp,count,uniques
2023-05-08T00:00:00Z,8,2
2023-05-10T00:00:00Z,1,1
2023-05-12T00:00:00Z,30,3
2023-05-14T00:00:00Z,3,1
2023-05-16T00:00:00Z,3,3
2023-05-17T00:00:00Z,1,1
2023-05-18T00:00:00Z,1,1
