timestamp,count,uniques
2025-03-06T00:00:00Z,45,18
2025-03-07T00:00:00Z,108,21
2025-03-08T00:00:00Z,44,11
2025-03-09T00:00:00Z,18,9
2025-03-10T00:00:00Z,39,20
2025-03-11T00:00:00Z,48,18
2025-03-12T00:00:00Z,46,12
2025-03-13T00:00:00Z,94,23
2025-03-14T00:00:00Z,18,11
2025-03-15T00:00:00Z,25,9
2025-03-16T00:00:00Z,48,11
2025-03-17T00:00:00Z,103,19
2025-03-18T00:00:00Z,69,23
2025-03-19T00:00:00Z,62,18
2025-03-20T00:00:00Z,4,1
