timestamp,count,uniques
2025-03-26T00:00:00Z,2,1
2025-03-27T00:00:00Z,3,1
2025-03-28T00:00:00Z,13,2
2025-03-29T00:00:00Z,4,1
2025-04-01T00:00:00Z,3,1
2025-04-03T00:00:00Z,8,2
