timestamp,count,uniques
2025-09-29T00:00:00Z,65,10
2025-09-30T00:00:00Z,575,69
2025-10-01T00:00:00Z,20,2
2025-10-02T00:00:00Z,1,1
2025-10-04T00:00:00Z,3,1
2025-10-05T00:00:00Z,7,2
2025-10-06T00:00:00Z,8,2
2025-10-07T00:00:00Z,24,4
2025-10-08T00:00:00Z,1,1
2025-10-09T00:00:00Z,1,1
2025-10-10T00:00:00Z,2,1
