timestamp,count,uniques
2025-10-15T00:00:00Z,2,1
2025-10-16T00:00:00Z,1,1
2025-10-17T00:00:00Z,2,2
2025-10-22T00:00:00Z,2,1
2025-10-23T00:00:00Z,10,2
2025-10-24T00:00:00Z,1,1
