timestamp,count,uniques
2024-10-04T00:00:00Z,24,4
2024-10-06T00:00:00Z,9,1
2024-10-07T00:00:00Z,14,4
2024-10-08T00:00:00Z,9,3
2024-10-13T00:00:00Z,3,3
2024-10-17T00:00:00Z,12,2
