timestamp,count,uniques
2023-02-24T00:00:00Z,16,2
2023-02-28T00:00:00Z,8,2
2023-03-01T00:00:00Z,5,2
2023-03-02T00:00:00Z,4,1
2023-03-03T00:00:00Z,9,2
2023-03-06T00:00:00Z,9,3
2023-03-07T00:00:00Z,19,6
2023-03-08T00:00:00Z,11,3
