timestamp,count,uniques
2024-06-11T00:00:00Z,23,1
2024-06-12T00:00:00Z,107,22
2024-06-13T00:00:00Z,199,19
2024-06-14T00:00:00Z,43,9
2024-06-15T00:00:00Z,1,1
2024-06-17T00:00:00Z,46,7
2024-06-18T00:00:00Z,43,5
