timestamp,count,uniques
2023-06-11T00:00:00Z,29,1
2023-06-12T00:00:00Z,24,9
2023-06-13T00:00:00Z,26,7
2023-06-14T00:00:00Z,1,1
2023-06-16T00:00:00Z,1,1
2023-06-20T00:00:00Z,11,1
